,section_id,s_node,e_node,length
851,26428320,286238751,286247465,2
852,26428321,286247465,1891440851,4
853,26428331,289557401,534543327,14
854,26428332,295061161,2264629535,10
855,26428333,534543291,289557379,14
856,26428334,292590715,2494906467,13
857,26428335,534543485,2264629525,10
858,26489009,290313205,734045920,5
859,26489013,1414035078,1673265485,5
860,26514756,290597957,290597962,5
861,26514759,290597979,290597994,4
862,26514766,290598030,290597169,12
863,26514767,290598132,274598831,2
864,26514770,290597169,290598180,3
865,26514777,290597118,290598199,2
866,26514790,274598890,290598242,3
867,26514822,290598287,265710696,2
868,26514827,265710694,290598250,4
869,26514829,265710696,656086815,3
870,26514836,290598251,265710696,4
871,26514850,290597862,290598834,2
872,26514858,290599058,269491860,12
873,26514860,290597321,290597412,8
874,26514861,533569352,290598355,14
875,26514865,290598355,1742785913,2
876,26514869,64367553,32618816,3
877,26514878,269491216,2482550795,2
878,26514879,269491215,290597415,15
879,26514884,290597414,340245488,12
880,26514886,290597775,290600478,11
881,26514889,290600527,290600639,4
882,26514891,290598475,290600723,2
883,26545784,1853081465,290952320,8
884,26545787,290952342,290952349,2
885,26545790,290952291,286279005,3
886,26545792,290952349,290952291,5
887,26545832,290952698,290952705,2
888,26568991,291298229,1666812233,3
889,26569006,291298259,291298229,2
890,26569009,291298545,291298605,17
891,26569013,291299817,607870711,10
892,26569014,291298971,291298951,13
893,26569015,291298958,291298965,2
894,26569019,274696967,291299730,2
895,26569022,274696962,291299772,2
896,26569024,269423613,2498080827,11
897,26569025,291299836,291299817,2
898,26679301,282476418,292590530,9
899,26679311,292590743,1317051491,3
900,26679327,340412709,1317051595,25
901,26679340,286279364,292590600,2
902,26679345,292592774,1597402913,2
903,26679350,292584360,1734208463,7
904,26679357,35863758,35863763,4
905,26679367,35863763,1421587211,2
906,26679371,1421587214,244467855,5
907,26679374,610918540,244467919,21
908,26679376,5228249066,1360087417,19
909,26679382,244467989,244467988,2
910,26679404,27547665,292592498,2
911,26679424,244468026,1350327445,5
912,26679430,1350327441,292592829,7
913,26679432,515368331,27547660,2
914,26679436,292594052,292594360,2
915,26679441,27484728,292593011,5
916,26679449,292595791,292595089,11
917,26679456,1748294883,1365113266,5
918,26729641,293181394,293183020,2
919,26763578,292592718,292592090,2
920,26812102,286387105,380728020,2
921,26812127,294117909,35868889,7
922,26812130,35868889,1362305663,3
923,26812131,294118707,294118730,3
924,26812135,240421941,4580060671,3
925,26812136,294118743,240421941,3
926,26812137,27484733,1350996026,2
927,26812140,294114796,294118983,2
928,26812141,604810797,321616828,5
929,26812142,294119022,294118983,2
930,26812145,294119412,294119449,2
931,26812147,294119449,1359329053,7
932,26812150,294119437,294119384,2
933,26812151,294114915,294119525,2
934,26812153,294114971,294115052,4
935,26812157,294119704,32618866,5
936,26812165,294119713,294119739,2
937,26812166,294119725,294119704,2
938,26812167,294119739,237568806,6
939,26812185,340411974,533597880,15
940,26812196,4725600454,294122204,3
941,26812202,294122522,294122642,2
942,26812206,324663125,321860230,8
943,26812207,32877202,332617612,7
944,26812209,1354470995,3562647527,3
945,26812214,90235958,32877193,9
946,26812221,294123684,294123684,15
947,26812223,294123697,294123684,2
948,26812224,289394716,294123812,2
949,26812225,294123769,294123879,8
950,26812240,294124096,281924817,2
951,26812242,294124109,294124114,3
952,26812258,294124430,282238669,2
953,26812261,294124586,282239013,12
954,26927980,295061450,295061516,5
955,26927982,268388724,605809552,7
956,26927985,297148077,295062088,3
957,26927986,295062098,605806851,6
958,26953570,1420909691,268388726,5
959,26953571,268388726,321493485,3
960,26954114,286252092,2344074992,8
961,26954125,2264677605,286237396,2
962,26954134,271824596,295350760,6
963,26954160,295350709,905131466,12
964,26954166,295350794,295350530,8
965,26954175,320894100,271824596,10
966,26955911,295379214,295350987,12
967,27031243,35870756,35870761,4
968,27031244,35870761,1359089931,9
969,27031245,332471716,332471722,10
970,27031248,605313218,2753786209,3
971,27031249,296298255,296298369,2
972,27031250,35870754,35870755,3
973,27031252,35870755,35870756,5
974,27031253,296298231,332471717,2
975,27031254,296298338,296298343,4
976,27031257,289273798,1359089938,2
977,27031258,296298397,296298396,3
978,27031261,296298398,296298397,5
979,27031263,276094713,276094714,2
980,27031264,276094714,1634902630,2
981,27031265,35870344,35870346,2
982,27032704,1549151100,296313093,2
983,27032707,330587711,296313093,6
984,27032711,296314021,1549151100,2
985,27032712,296313708,296313774,2
986,27032716,296313945,296313894,2
987,27032723,5222815328,296314077,2
988,27032726,296314277,296314321,2
989,27032728,296314321,5222815351,5
990,27032735,296313290,530658953,12
991,27032739,296313559,296313559,28
992,27035535,296345489,296345497,2
993,27035536,296346358,296345489,2
994,27035543,296346357,296346358,2
995,27035549,296313774,5222815348,4
996,27035553,296345610,1719120932,2
997,27035556,296346362,1637646437,5
998,27035559,296346391,1938249204,6
999,27035562,296346031,296346111,7
1000,27035564,296346493,296346499,3
1001,27035565,296346499,296346502,3
1002,27035569,296346502,296346505,3
1003,27035573,3049426480,296346188,2
1004,27035585,534555998,296346918,11
1005,27035588,296346569,296346569,11
1006,27035590,296346588,296346581,7
1007,27035592,296346632,296346608,7
1008,27035596,296346771,296346799,3
1009,27035597,296346841,296346819,7
1010,27035601,296346736,296346759,3
1011,27035608,296346142,296346885,4
1012,27035627,296346905,296346736,2
1013,27035655,296346916,296346291,5
1014,27035666,296346505,296346111,17
1015,27035668,296346188,296346919,2
1016,27035670,296346919,296346920,3
1017,27035671,296346920,296346588,2
1018,27035674,296346218,296346259,4
1019,27035677,296346918,534556924,7
1020,27054397,296815162,296816516,4
1021,27054398,296816595,296816581,3
1022,27054400,296815641,296815760,5
1023,27054405,296816246,333163783,30
1024,27054406,296816892,296816819,5
1025,27054411,35860896,1771699777,3
1026,27054412,296815641,534251749,2
1027,27054413,384341187,296817119,8
1028,27065915,296953511,296953562,2
1029,27065922,296954020,296954038,2
1030,27081673,297113756,30993605,2
1031,27081674,297113754,1421587214,4
1032,27081675,233761421,297113754,2
1033,27081693,528894102,297113825,8
1034,27081703,244467991,1597402911,2
1035,27083778,298582242,298582657,2
1036,27083780,289388687,297146858,4
1037,27083782,297146888,289094934,3
1038,27083783,297146883,289094928,6
1039,27083787,245135373,297147016,12
1040,27083791,297147162,297147011,6
1041,27083794,297147011,2112501380,5
1042,27083795,297146895,297147011,2
1043,27083797,297146911,1519696569,24
1044,27083799,297147010,297146911,2
1045,27083800,297147162,1848732331,2
1046,27083801,1361503538,1361503545,3
1047,27083802,1716349106,1716349109,2
1048,27083807,297147249,297147246,6
1049,27083818,297147248,297146521,5
1050,27083819,297146521,487499616,34
1051,27083821,297146737,297147355,4
1052,27083825,297147534,297147530,2
1053,27083828,2629522936,2629522946,5
1054,27083833,297147893,297147959,6
1055,27083835,282473713,2629516656,19
1056,27209711,298582684,297147544,7
1057,27209712,298582684,298582657,3
1058,27209714,298582561,298582242,3
1059,27209719,1653957226,528610044,8
1060,27209724,298583414,298583444,3
1061,27209726,298583558,298583632,3
1062,27262001,27547688,27486094,4
1063,27262016,235062658,528874311,3
1064,27262137,1359329056,1359329347,19
1065,27262196,299233486,1634274101,4
1066,27262211,1359329107,1359329195,4
1067,27262222,3807732082,299233780,2
1068,27265184,233297997,299230661,5
1069,27265186,299230661,299230662,4
1070,27265187,1350996063,331146021,7
1071,27349341,252036204,320463753,2
1072,27349365,1985434071,1985434076,2
1073,27349407,1985434027,300238707,5
1074,27349424,300238708,330997414,19
1075,27349439,300238887,300238888,4
1076,27349440,300238886,300238887,2
1077,27349550,300238204,320465512,15
1078,27349565,300240651,3315895997,2
1079,27349566,300238199,330997395,2
1080,27349567,300240652,1318929867,3
1081,27527355,302212987,2115201397,4
1082,27527404,726657653,1765313252,2
1083,27572729,35863261,266114404,9
1084,27572738,323192802,528911157,11
1085,27945353,400897303,306770110,10
1086,27997355,2115201349,331002367,4
1087,27997373,307435582,307435641,5
1088,27997405,2115201333,307435934,2
1089,27997429,307436165,2461496824,2
1090,27997430,253885924,2115201358,3
1091,28416144,245130060,245130109,6
1092,28416147,1360097791,312151779,2
1093,28440852,239433097,239432543,2
1094,28440872,975801331,1363454894,8
1095,28508126,313166770,313166771,2
1096,28508127,313166771,1532469753,8
1097,28927333,317996026,1211888138,7
1098,28947684,124178220,124178257,37
1099,28947752,245106851,734417943,5
1100,28947754,288044631,533657485,2
1101,28947787,318266835,1840711573,4
1102,28947794,1840711549,322445351,3
1103,28947797,754399171,754400305,4
1104,28947814,318266956,534080100,11
1105,28947825,2010129757,1738049894,7
1106,28947830,1738049899,318267193,5
1107,28947831,1738049899,1738049901,5
1108,28947838,321803171,321803359,14
1109,29129683,307436008,300238707,5
1110,29129729,320463747,300239102,6
1111,29129739,320464032,320464385,4
1112,29129800,320463748,320464876,6
1113,29129846,300238203,320465175,6
1114,29129941,530735033,320465918,5
1115,29129947,606026452,2460349918,6
1116,29130013,330997449,320465918,5
1117,29130120,320465510,2479719164,9
1118,29130142,320467153,2479719174,4
1119,29130238,320467987,320467988,2
1120,29130240,320465511,320467987,8
1121,29130244,320467988,530737258,5
1122,29130335,307435573,2115201358,3
1123,29130428,320469715,320469179,5
1124,29130446,320469717,320469858,5
1125,29130451,320469857,320469449,2
1126,29131077,4053514199,2473239096,9
1127,29131107,320477387,2463036031,2
1128,29131166,320478536,6304414781,14
1129,29131171,320478319,605343682,4
1130,29131309,320480743,2578105851,12
1131,29131321,320480511,320481907,25
1132,29131376,320481811,320480743,24
1133,29131379,320481907,320482303,7
1134,29131417,320482340,534555968,3
1135,29131419,320482305,4051562549,6
1136,29131504,320904464,320904515,5
1137,29131520,320908165,1460425428,13
1138,29131542,320482710,320485067,9
1139,29131547,320485067,320485344,3
1140,29131548,320484946,320482775,10
1141,29131640,320486329,1891399609,2
1142,29131641,320486328,1891399887,2
1143,29131642,320486224,1891399827,2
1144,29131644,320486225,530655790,5
1145,29131805,2207732124,320488642,9
1146,29131829,321269720,2153659696,9
1147,29131830,320488806,605270111,11
1148,29131831,321561779,605264165,19
1149,29135437,2207732168,4726959039,12
1150,29135445,320520395,320522718,8
1151,29135483,320520587,320520340,2
1152,29135781,320520594,2207732151,5
1153,29135795,320520587,320520594,14
1154,29135801,320522719,320520587,2
1155,29135960,320524866,3242483958,24
1156,29136012,320524376,3242509142,11
1157,29136270,320527226,1654245537,7
1158,29136296,320527760,320526238,16
1159,29140538,1351024348,258970639,2
1160,29142010,320583365,1406705797,2
1161,29142174,320654719,1406706215,2
1162,29142182,320581597,605265038,4
1163,29142193,320583073,1406705802,2
1164,29142203,320583075,538407668,7
1165,29142261,321567537,2637998456,2
1166,29149759,1837712615,320641454,6
1167,29149994,320642875,320643200,9
1168,29150040,320643342,320643350,13
1169,29150141,320643930,320643934,9
1170,29150143,320643345,320643930,5
1171,29150259,320644604,320644608,9
1172,29150411,320644608,320642194,3
1173,29150472,320644988,343338426,3
1174,29150552,320643350,1977839557,8
1175,29150586,1406795615,320643204,5
1176,29151508,320654612,1406706305,8
1177,29151527,322526498,320828907,2
1178,29151634,320656475,320655271,5
1179,29151715,320655935,320655948,18
1180,29151728,320655279,320656010,2
1181,29151735,320655283,320655293,8
1182,29151831,320655271,1406706385,2
1183,29151912,4055271648,320644987,10
1184,29151948,320654038,320654045,6
1185,29152117,320658760,384254399,6
1186,29155926,320690168,534549963,2
1187,29156017,320691274,320691266,16
1188,29156105,320691895,320691258,11
1189,29156129,320691892,320692482,13
1190,29156151,320654042,320693091,5
1191,29156155,320693091,320693100,15
1192,29156162,320691266,320693424,8
1193,29156180,320693424,1406706386,3
1194,29156197,320692482,320692493,10
1195,29156204,320692493,1837724896,5
1196,29156241,320694018,1406706162,8
1197,29171210,320828389,331010424,4
1198,29171221,289124812,320827937,5
1199,29171223,35857554,1765233075,2
1200,29171227,35857551,35857554,5
1201,29171228,320827937,6385012018,5
1202,29171252,320828782,320828786,7
1203,29171276,320828941,320828942,3
1204,29171282,320828982,320828983,3
1205,29171285,320828787,320828791,9
1206,29171288,320828786,320829005,5
1207,29171290,320829005,320829007,5
1208,29171295,320828791,320828798,9
1209,29171303,1765216316,320828900,12
1210,29171305,320828901,1765216333,8
1211,29171306,320828900,320828901,3
1212,29171310,320828990,320828965,10
1213,29171312,320828966,320828972,8
1214,29171330,320829192,320829191,2
1215,29171331,320828983,320828984,2
1216,29171332,320828984,320828990,8
1217,29171337,320829214,320828906,2
1218,29171339,320828906,1765216360,7
1219,29171346,35857536,35857537,2
1220,29171347,35857537,320829642,5
1221,29171354,320828940,320828965,7
1222,29171372,320829642,35857541,2
1223,29171374,1765216295,320829667,3
1224,29171375,320829667,320829214,3
1225,29171380,320828942,1765216319,18
1226,29171418,320829926,322453262,3
1227,29171419,320829925,320829926,2
1228,29171445,1598814960,1598814939,2
1229,29171447,320830176,320830177,2
1230,29171448,320830177,384253856,10
1231,29171633,320833342,2480760608,4
1232,29171637,373101859,320833083,2
1233,29178832,320896294,320894131,3
1234,29178838,320896296,320894358,5
1235,29178840,320894319,320894655,57
1236,29178844,320895117,898559213,187
1237,29178845,320895117,320895185,14
1238,29178847,271822676,277034227,8
1239,29178848,320895469,320896340,96
1240,29178849,277034211,2726614118,15
1241,29179104,320898440,320898441,2
1242,29179113,320899728,320899730,6
1243,29179367,35866203,1676493106,3
1244,29179369,320899733,1771676690,2
1245,29179380,320899730,1676493105,2
1246,29179382,35866206,35866209,5
1247,29179496,245113520,245113527,2
1248,29179500,320903480,320902599,3
1249,29179517,320900545,320900546,2
1250,29179518,276094598,1410728873,2
1251,29179534,320900426,320900425,2
1252,29179537,320900546,1410728863,5
1253,29179633,320902672,320903183,3
1254,29179634,320902599,320902600,2
1255,29179636,320902600,320900545,7
1256,29179637,320900795,320902672,2
1257,29179659,320903164,1771676609,5
1258,29179669,320904638,320904499,10
1259,29179685,320900055,320900656,52
1260,29179686,285043228,285043334,2
1261,29179688,320900543,320900683,4
1262,29179689,320900683,320900698,2
1263,29179835,320904724,1891306307,5
1264,29179837,320904728,320904724,2
